title,id
Grímsey Airport,9318698
Ísafjörður Airport,9318790
Þórshöfn Airport,9318883
Vopnafjörður Airport,9318948
Gorgan Airport,9319078
Riviera Airport,9319214
Aosta Valley Airport,9319416
Brindisi-Casale Airport,9319585
Lampedusa Airport,9320648
Olbia Costa Smeralda Airport,9320699
Pantelleria Airport,9320756
Wikipedia:Version 1.0 Editorial Team/Airport articles by quality/14,9320995
Corvo Airport,9321571
Flores Airport,9321628
Graciosa Airport,9321662
Horta Airport,9321738
Pico Airport,9321771
Porto Santo Airport,9321827
São Jorge Airport,9321873
Hatanga Airport,9323695
Kursk Airport,9324174
Nojabrxsk Airport,9324558
Okhotsk Airport,9324716
Airports in New Zealand,9324755
Sherbro International Airport,9335618
Lashkargah Airport,9344588
Lashkar Gah Airport,9344603
South Jersey Regional Airport,9345996
Grenoble Lyon Airport,9347826
Bintulu Airport,9348363
Kerteh Airport,9348430
Melilla Airport,9359234
Pamplona Airport,9359533
El Hierro Airport,9361270
Hagfors Airport,9361763
Hemavan Airport,9361805
Lycksele Airport,9362060
Oskarshamn Airport,9362202
Storuman Airport,9362314
Sveg Airport,9362366
Torsby Airport,9362404
Vilhelmina Airport,9362497
St. Gallen–Altenrhein Airport,9362583
Batman Airport,9362720
Denizli Çardak Airport,9362790
Diyarbakır Airport,9362796
Balikesir Koca Seyit Airport,9362819
Elazığ Airport,9362862
Erzincan Airport,9362882
Erzurum Airport,9362938
Gaziantep Oğuzeli Airport,9362975
Kahramanmaraş Airport,9363017
Kars Harakani Airport,9363068
Konya Airport,9363157
Malatya Erhaç Airport,9363177
Mardin Airport,9363193
Muş Airport,9363209
Çarsamba Airport,9363222
Şanlıurfa Airport,9363236
Chernivtsi International Airport,9363554
Murtala Muhammad Airport,9363814
Foligno Airport,9364347
Kharkhorin Airport,9367704
Stanfield International Airport,9369063
Robert Stanfield International Airport,9369068
Stanfield Airport,9369074
Robert L. Stanfield Airport,9369083
Robert L. Stanfield International Airport,9369094
Kryvyi Rih International Airport,9376838
Luhansk International Airport,9376941
Mathis Airport,9380395
Havana airport,9382745
Little Cayman Airport,9386576
Brainard Airport,9393609
Wikipedia:WikiProject Airports/Collaboration/2007,9393749
Template:WPAirports Collaboration,9393893
Qasem Soleimani International Airport,9401367
Ardabil Airport,9401396
Asalouyeh Airport,9401426
Bam Airport,9401441
Bandar Abbas International Airport,9401476
Bandar Lengeh Airport,9401508
Mahshahr Airport,9401531
Bojnord Airport,9401652
Bushehr Airport,9401727
Chabahar Konarak Airport,9401756
Qeshm International Airport,9401851
Ilam Airport,9401879
Jiroft Airport,9401950
Ayatollah Hashemi Rafsanjani Airport,9401976
Kermanshah Airport,9402034
Khorramabad Airport,9402051
Khoy Airport,9402065
Kish International Airport,9402079
Lamerd International Airport,9402096
Larestan Ayatollah Ayatollahi International Airport,9402123
Noshahr Airport,9402164
Parsabad-Moghan Airport,9402185
Rafsanjan Airport,9402210
Ramsar International Airport,9402232
Rasht Airport,9402243
Sabzevar Airport,9402259
Sahand Airport,9402276
Sanandaj Airport,9402303
Dasht-e Naz Airport,9402331
Shahrekord Shahid Estaki International Airport,9402347
Urmia Shahid Bakeri International Airport,9402504
Yasuj Airport,9402565
Shahid Sadooghi Airport,9402592
Zabol Airport,9402616
Zahedan Airport,9402641
Honda Airport,9403458
Crowne Plaza Liverpool John Lennon Airport Hotel,9408188
Rome Fiumicino airport,9408545
CKS International Airport Access MRT System,9415235
Khasab Airport,9417706
Abha International Airport,9419420
Al-Baha Domestic Airport,9419462
Al-Ahsa International Airport,9419483
Arar Domestic Airport,9419493
Bisha Domestic Airport,9419509
Dawadmi Domestic Airport,9419636
Prince Naif bin Abdulaziz International Airport,9419672
Gurayat Domestic Airport,9419694
Hafr al-Batin Domestic Airport,9419716
Ha'il Regional Airport,9419750
Jizan Regional Airport,9419778
Al Jouf Airport,9420086
Najran Domestic Airport,9420204
Qaysumah Domestic Airport,9420261
Rafha Domestic Airport,9420275
Sharurah Domestic Airport,9420368
Tabuk Regional Airport,9420391
Taif International Airport,9420406
Turaif Domestic Airport,9420421
Wadi al-Dawasir Domestic Airport,9420435
Al Wajh Domestic Airport,9420447
Qamishli Airport,9420609
Bassel Al-Assad International Airport,9420624
Aden International Airport,9421129
Hodeida International Airport,9421166
Riyan International Airport,9421203
Seiyun Airport,9421263
Socotra Airport,9421288
Ganja International Airport,9422011
Nakhchivan International Airport,9422061
Cox's Bazar Airport,9422140
Jashore Airport,9422175
Shah Makhdum Airport,9422197
Saidpur Airport,9422229
Battambang Airport,9422307
Ratanakiri Airport,9422461
Stung Treng Airport,9422640
Akesu Hongqipo Airport,9422977
Aletai Xuedu Airport,9423079
Anshun Huangguoshu Airport,9423197
Ankang Wulipu Airport,9423259
Baoshan Yunrui Airport,9424075
Baotou Donghe Airport,9424105
Beihai Fucheng Airport,9424167
Wikipedia:Articles for deletion/Pearls Airport,9424197
Schaumburg Regional Airport,9429697
Kunming Wujiaba International Airport,9432490
Jinjiang Domestic Airport,9436702
Schaumburg airport,9436807
Beijing Nanyuan Airport,9441353
Changchun Longjia International Airport,9441490
Changde Taohuayuan Airport,9441776
File:St. Mary's County Regional Airport (emblem).jpg,9442869
Captain Walter Duke Regional Airport,9442881
Flint Airport,9450934
Kalamazoo Airport,9450964
Changzhi Wangcun Airport,9452016
Changzhou Airport,9452184
Chifeng Yulong Airport,9452369
Montreal International Airport,9453151
Dali Fengyi Airport,9453276
Dandong Langtou Airport,9453659
Datong Yungang Airport,9453801
Daxian Airport,9454012
Zhangjiajie Hehua International Airport,9454758
Capt. Walter Francis Duke Regional Airport at St. Mary's,9455002
Diqing Shangri-La Airport,9455030
Dongying Shengli Airport,9455107
Dunhuang Mogao International Airport,9455164
Westerly airport,9455225
Enshi Xujiaping Airport,9455236
Fuzhou Chengle International Airport,9455497
Fuzhou Changle International Airport,9455579
Fuzhou International Airport,9455589
Ganzhou Huangjin Airport,9455675
Golmud Airport,9455724
Guangyuan Panlong Airport,9455812
Moline International Airport,9456263
Guiyang Longdongbao International Airport,9456552
Hulunbuir Hailar Airport,9456924
Hanzhong Xiguan Airport,9457628
Harbin Taiping International Airport,9457782
Hefei Luogang Airport,9457864
Heihe Aihui Airport,9457927
Hohhot Baita International Airport,9458031
Wikipedia:Articles for deletion/List of airports in Ohio,9462906
Hetian Kungang Airport,9466870
Taizhou Luqiao Airport,9467092
Ji'an Airport,9467347
Jiamusi Dongjiao Airport,9467430
Jiayuguan Jiuquan Airport,9467725
Jinan Yaoqiang International Airport,9468056
Jingdezhen Luojia Airport,9468356
Jinghong Gasa Airport,9468600
Quanzhou Jinjiang International Airport,9468815
Jinzhou Xiaolingzi Airport,9473645
Jiujiang Lushan Airport,9473705
Quzhou Airport,9473836
Newman's Airport,9473851
Kelamayi Guhai Airport,9473935
Kashi Laining International Airport,9474052
Ku'erle Licheng Airport,9474100
Kuche Qiuci Airport,9474644
Lanzhou Zhongchuan International Airport,9474789
Lhasa Gonggar Airport,9474934
Lianyungang Baitabu Airport,9475089
Lijiang Sanyi International Airport,9475263
Linzhi Milin Airport,9475488
Lincang Boshang Airport,9476030
Linyi Qiyang Airport,9476131
Liping Airport,9476450
Liuzhou Bailian Airport,9476510
Liancheng Guanzhaishan Airport,9476730
Luoyang Beijiao Airport,9476841
Dehong Mangshi International Airport,9476949
Luzhou Lantian Airport,9477004
Manzhouli Xijiao Airport,9477082
Meizhou Meixian Airport,9477156
Mianyang Nanjiao Airport,9477239
Mudanjiang Hailang International Airport,9477361
Nanchang Changbei International Airport,9477730
Nanchong Gaoping Airport,9477779
Nanning Wuxu International Airport,9478252
Nantong Xingdong International Airport,9478327
Nanyang Jiangying Airport,9478364
Panzhihua Bao'anying Airport,9478652
Airports of Thailand,9479646
Vnukovo airport,9482978
Diamond Point Airport,9490847
Purdue University Airport,9494823
Qiemo Airport (former),9495261
Qingyang Airport,9495714
Qinhuangdao Shanhaiguan Airport,9495758
Zeljava airport,9495789
Qiqihar Sanjiazi Airport,9495798
Sanya Phoenix International Airport,9496021
Shantou Waisha Airport,9496314
Shijiazhuang Zhengding International Airport,9496471
Pu'er Simao Airport,9496503
Jiuzhai Huanglong Airport,9496566
Tacheng Qianquan Airport,9496611
Taiyuan Wusu International Airport,9496673
Tongliao Airport,9496811
Tongren Fenghuang Airport,9496850
Huangshan Tunxi International Airport,9496888
Ulanhot Yilelite Airport,9496985
Lebanon-Warren County Airport,9498599
Category:Airports in Castile and León,9503170
Category:Airports in Navarre,9503401
Category:Airports in Cantabria,9504162
Category:Airports in Aragon,9504261
Baku International Airport,9507860
Albuquerque International Airport,9509240
Wikipedia:Version 1.0 Editorial Team/Airport articles by quality/15,9515371
Wanzhou Wuqiao Airport,9515890
Weifang Airport,9516029
Weihai Dashuipo Airport,9516095
Wenshan Yanshan Airport,9516121
Wuhai Airport,9516317
Wuyishan Airport,9516493
Xiangyang Liuji Airport,9516960
Xilinhot Airport,9517026
Xingyi Wanfenglin Airport,9517084
Xining Caojiapu International Airport,9517145
Xuzhou Guanyin International Airport,9517192
Yan'an Ershilipu Airport,9517212
Yancheng Nanyang International Airport,9517253
Yanji Chaoyangchuan International Airport,9517265
Yantai Laishan Airport,9517288
Yibin Caiba Airport,9517307
Yinchuan Helanshan Airport,9517371
Yining Airport,9517395
Yiwu Airport,9517418
Yulin Xisha Airport,9517429
Yuncheng Zhangxiao Airport,9517493
Zhanjiang Airport,9517535
Zhaotong Airport,9517570
Huaihua Zhijiang Airport,9517638
Zhoushan Putuoshan Airport,9517653
Zhuhai Jinwan Airport,9517685
Template:Infobox airport,9519136
Bouctouche Airport,9521579
Category:Airports in the Balearic Islands,9521818
Category:Airports in Anhui,9528816
Category:Airports in Fujian,9528848
Category:Airports in Gansu,9528937
Category:Airports in Guangxi,9529109
Category:Airports in Guizhou,9529189
Category:Airports in Hebei,9529259
Category:Airports in Heilongjiang,9529287
Category:Airports in Henan,9529329
Category:Airports in Hubei,9529362
Category:Airports in Inner Mongolia,9529757
Category:Airports in Jiangsu,9529822
Category:Airports in Jiangxi,9529873
Category:Airports in Jilin,9529912
Category:Airports in Ningxia,9529952
Category:Airports in Qinghai,9529963
Category:Airports in Shaanxi,9529987
Category:Airports in Shandong,9530028
Category:Airports in Shanxi,9530133
Category:Airports in Tianjin,9530181
Category:Airports in Xinjiang,9530208
Category:Airports in Yunnan,9530320
Lengpui Airport,9532281
Laguardia Airport,9535931
Gwalior Airport,9536109
Imphal Airport,9536168
Jabalpur Airport,9536239
Jammu Airport,9536327
Jamnagar Airport,9536357
Jodhpur Airport,9536374
Khajuraho Airport,9536408
Kolhapur Airport,9536454
Kushok Bakula Rimpochee Airport,9547443
Porbandar Airport,9549603
Rajkot Airport,9549747
Shillong Airport,9549801
Srinagar Airport,9549945
Tuticorin Airport,9550102
Pattimura International Airport,9553128
Husein Sastranegara International Airport,9553682
Syamsudin Noor International Airport,9553749
Hang Nadim International Airport,9553824
Padang Kemiling Airport,9553904
Raja Alam International Airport,9553972
Frans Kaisiepo International Airport,9554054
Sultan Muhammad Salahudin Airport,9554142
Datah Dawai Airport,9554236
H. Hasan Aroeboesman Airport,9554398
Fakfak Torea Airport,9554439
Jalaluddin Airport,9554488
MCAS Airport,9555737
Barnes Airport,9560366
Bo Airport,9563942
Félix Houphouët-Boigny International Airport,9564229
Amilcar Cabral International Airport,9564263
Sultan Thaha Syaifuddin Airport,9564901
Dortheys Hiyo Eluay International Airport,9565014
William Kellogg Airport,9565050
Chicago O'Hare Airport UFO sighting,9565066
Kaimana Airport,9565123
Haluoleo Airport,9565165
Rahadi Oesman Airport,9565323
El Tari International Airport,9568554
Komodo Airport,9568666
Dumatubin Airport,9568717
Ipi Airport,9568902
Hasan Aroeboesman Airport,9568910
Fak Fak Airport,9568928
Eltari Airport,9568931
Jambi Airport,9568944
Long Apung Airport,9569028
Juvai Semaring Airport,9569122
Abdul Rachman Saleh Airport,9569182
Rendani Airport,9569304
Frans Xavier Seda Airport,9569574
Mopah International Airport,9569763
Nunukan Airport,9569808
Tjilik Riwut Airport,9569900
Mutiara SIS Al-Jufrie Airport,9570125
Iskandar Airport,9570202
Depati Amir Airport,9570277
Supadio International Airport,9570359
Pangsuma Airport,9570414
Temindung Airport,9570441
H. Asan Airport,9570497
Hasan Airport,9570539
Susilo Airport,9570542
Susio Airport,9570559
Domine Eduard Osok Airport,9570957
Jefman Airport,9570973
Tanjung Harapan Airport,9571356
V.C. Bird International Airport,9571398
H.A.S. Hanandjoeddin International Airport,9571420
Buluhtumbang Airport,9571426
Juwata International Airport,9571493
Mozes Kilangin Airport,9571569
Babullah Airport,9571620
Sultan Hasanuddin International Airport,9571671
Umbu Mehang Kunda Airport,9571704
Adler Airport,9574619
Sochi Airport,9574625
Muren Airport,9578231
Ulgii Airport,9578431
Amami Airport,9582683
Aomori Airport,9582759
Hachijojima Airport,9583045
Dade-Collier Training and Transition Airport,9583109
Hanamaki Airport,9583254
Iwami Airport,9583674
Gwangju International Airport,9585099
Hagerstown Airport,9585523
Kōchi Airport,9586243
Kumamoto Airport,9586575
Kumejima Airport,9586627
Matsumoto Airport,9586737
Matsuyama Airport,9586812
Memanbetsu Airport,9587231
Misawa Airport,9587280
Miyakejima Airport,9587344
Miyako Airport,9587398
Miyazaki Airport,9587489
King Abdullah Bin Abdulaziz Airport,9589100
